,sequ1,sequ2,sequ3,sequ4,sequ5,sequ6,sequ7,sequ8,sequ9,sequ10,sequ11,sequ12,sequ13,sequ14,sequ15,sequ16,sequ17,sequ18,sequ19,sequ20,sequ21,sequ22,sequ23,sequ24,sequ25,sequ26,sequ27,sequ28,sequ29,sequ30,sequ31,sequ32,sequ33,sequ34,sequ35,sequ36,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14,domain15,domain16,domain17,domain18,domain19,domain20,domain21,domain22,domain23,domain24,domain25,domain26,domain27,domain28,domain29,domain30,domain31,domian32,domain33,domain34,domain35,domain36,ort1,ort2,ort3,ort4,ort5,ort6,ort7,ort8,ort9,ort10,ort11,ort12,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,label,pro_id
47,0.062836356348055,0.0256483326592868,0.0515815640906731,0.0514283106054818,0.0645518611186647,0.113950010030708,0.106022385972795,0.0991890926967766,0.159042789875883,0.0764271006102247,0.116136829578118,0.143712252169689,0.0754806760878143,0.0308041532008072,0.0495755701722479,0.038304422797471,0.0617270728408419,0.148717426058119,0.116207519077163,0.204693747934943,0.0923068462585188,0.161659715538281,0.165944251676331,0.0994193041362491,0.0768297513629368,0.0285804186048612,0.0508013540128243,0.0948888488065098,0.0893666811318584,0.130674638890507,0.157694173975142,0.28512431649309,0.162713020255993,0.190900828591744,0.213836924429212,0.194154256196482,0.0966365676241147,0.0915510696347766,0.09479705228502,0.104567470605933,0.0977473185930742,0.0753295543440729,0.0566428226438254,0.110175164651201,0.00796768905119527,0.017274935358256,0.0568206724737675,0.0493004527791816,0.0814602504426782,0.0475168149278078,0.0715194400859863,0.092614955922539,0.0974651860726955,0.0865309749022179,0.079668224178932,0.0918111464904445,0.0925543526034277,0.0409815569750723,0.0878454826837532,0.0797031505264876,0.0774954000115603,0.0693065246309967,0.0590891556218388,0.0728064114326714,0.0,0.0510768540909242,0.0859064346904311,0.0628867851405863,0.0620642329391243,0.0421618252900907,0.0574557119016893,0.103850136759592,0.343434343434344,0.117947148250179,0.0405071014192533,0.0139115297803496,0.00477769709628168,0.00164082526538967,0.000563515747709584,0.000193530660829554,6.64650754364125e-05,2.28263895438184e-05,7.83936610595785e-06,2.69230755154108e-06,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,1,3219
51,0.0184286328054006,0.0164954340261483,0.0136868040457132,0.0118113235587086,0.0132017211579932,0.0213933374871753,0.0168237529535245,0.0150558042307228,0.0115885719424551,0.0151134800923241,0.0100336024920086,0.0199526250039748,0.0107477551363332,0.0144228002410696,0.0136068582999611,0.0133062991490119,0.00703717251875073,0.0249600973755619,0.0184302416306925,0.012044457570861,0.0178437705103797,0.028832424865225,0.018969052602094,0.0254042055393348,0.00937377739957216,0.0188715916230376,0.0169871226242209,0.0253019111295502,0.0229827840984885,0.0232076714199867,0.0192227226940424,0.0214694917625603,0.023596020046694,0.0333421190680469,0.0290839838877835,0.0278882715171288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757575757575758,0.573921028466483,0.434788657929154,0.329385346916026,0.249534353724262,0.189041177063835,0.143213012927148,0.108494706762991,0.0821929596689323,0.0622673936885851,0.0471722679458978,0.0357365666256802,0.181674565560821,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,1,964
60,0.000722916496203767,0.00141520710691451,0.00374969320515171,0.00215235306138485,0.0044385096017639,0.00508784561077884,0.00303553244695412,0.00622815237457576,0.025861502236922,0.00355914729958173,0.00318092585340167,0.00516420904971532,0.00288872474153669,0.00194216124946242,0.00337882831079677,0.00238041605184629,0.00457951997906163,0.00434853600766353,0.00514106745764243,0.0190032013033946,0.00573219590709873,0.00356945122239323,0.00392664070389928,0.00414025930483882,0.00179060668455386,0.000277659517281814,0.00236657509828564,0.00329966870204569,0.00364651539800265,0.00420736954884584,0.0074403247957447,0.0253212081065685,0.00394601385669066,0.00475897596027138,0.00420765343380742,0.00346782053981314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,3622
61,0.0391063377706878,0.0352974728549277,0.0383179747146012,0.0209303040677823,0.0217676651561603,0.0241312418856087,0.020346031277699,0.0257909396530209,0.0275528669165249,0.024183287124868,0.0330929535910613,0.0309852517759386,0.0281055914070466,0.0333035561040886,0.0290113197059322,0.0183750091803376,0.0242264479332533,0.0287179344752116,0.0351976059486601,0.0291374135827695,0.029363635302182,0.0482968594890842,0.0365981550093359,0.027941442928007,0.0378864990200629,0.0459526490113258,0.0288957957657803,0.0361226863545286,0.0303407380034448,0.0322490412577202,0.0371337788286463,0.0286028127338385,0.0361203217515183,0.0497569239563275,0.0497526575619863,0.0487971897037443,0.320566454665874,0.320320422945118,0.324457053517129,0.317328257977057,0.340811459403788,0.321956425346085,0.325930782155737,0.323171897478815,0.349776991065502,0.356808998527687,0.327131823846177,0.318276315132852,0.319926511670361,0.341017061037091,0.325443805417935,0.329767211415163,0.327983014354483,0.318854181741688,0.314988654753968,0.328777385887388,0.327524299121399,0.328837192699619,0.309508944034757,0.329365081720669,0.321844422199003,0.331731226692785,0.323433211080739,0.331809247863828,0.371540460097178,0.321860441806615,0.320380983060411,0.324311360930435,0.340463367370045,0.325259002599751,0.331902898591031,0.314425207691576,0.929292929292929,0.863585348433834,0.802523758140532,0.745779654029586,0.693047759300221,0.644044382380003,0.598505890696569,0.556187292364488,0.516860918156898,0.480315196671057,0.446353516098356,0.41479316647524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,2710
66,0.0116010872249154,0.00910694945767486,0.0075840297006794,0.0116592130690174,0.0101896044686818,0.0150861835601829,0.00757555607833614,0.00888975626578915,0.0158115263832828,0.017847318020642,0.022559087752099,0.0278056370729388,0.0129652768015998,0.0121118747797945,0.00871338211462188,0.0135165574742388,0.00637989352150555,0.0277124930322433,0.0213541393334668,0.0228733046207249,0.0110668354868306,0.0295171772156749,0.0145530388108433,0.0193955223237428,0.0150000006931849,0.0126797844322314,0.0149658487998475,0.0329966870599728,0.023632014004407,0.0237224029134392,0.00740640221555552,0.0175065356749052,0.0251057979011953,0.0328588975392727,0.0350400849167455,0.0303652850727597,0.0127737947698463,0.00848606400917578,0.00998202062222968,0.0207851758839311,0.0028572973979408,0.018382063196913,0.0225582028304579,0.0188556504384297,0.0,0.0,0.0205576399554346,0.0165367032882133,0.022028092388424,0.0,0.0220363548010948,0.0340293751705617,0.0262201409206351,0.0253476527322245,0.0235334927402506,0.0463326560672666,0.0130673114849167,0.0388109820802876,0.00785123089327366,0.0192366798450668,0.0280399057116469,0.0,0.0122354934059334,0.0180909765375843,0.0,0.0124149409337056,0.0190354276159256,0.0,0.0,0.0353683889155521,0.0,0.00865355823727137,0.232323232323232,0.0539740842771146,0.0125394337209458,0.00291320177355307,0.000676804452441622,0.000157237398041993,3.65299005552105e-05,8.48674457343275e-06,1.97166793120155e-06,4.58064266844804e-07,1.06418971085156e-07,2.47235993430162e-08,0.0,0.0,0.0837282780410742,0.0,0.0,0.0,0.033175355450237,0.0,0,0,0.0,0,1,1149
71,0.0187728791377223,0.0211454010703678,0.0343143507509308,0.0332055605578726,0.0310999165713281,0.0438951384074645,0.0323908141364098,0.0229518960469184,0.0390323207353894,0.0234009629872551,0.0211715616945127,0.0316787935423036,0.0253613027749327,0.0310745800130328,0.0387067252723166,0.0339115427547029,0.0246265311990241,0.0537157309040115,0.0473227653504497,0.0328090508122774,0.0245005140784067,0.035592527925523,0.0202973518740726,0.021582428514682,0.0263992168741152,0.0185198906684532,0.0365766345071263,0.0592203641470949,0.0381531531054481,0.0461244085187646,0.0363083320247635,0.0255993101486283,0.0291318754966522,0.0412639791037329,0.0403280850277607,0.042604654108062,0.320257757600609,0.318348408110865,0.329389127490378,0.31420955479852,0.337726544940284,0.32250507644704,0.329403362832133,0.323562050290883,0.334149828672024,0.353350052796542,0.323325111204402,0.324604269604913,0.310980926020358,0.331772050024926,0.317486500289297,0.330926826493054,0.331980261609751,0.33270543644892,0.311331698011538,0.324983564245382,0.324657520129175,0.325722527244139,0.308923884545395,0.3346153782798,0.312923596329625,0.324614288281707,0.323271160611196,0.337805488996169,0.362696691928286,0.319005005532446,0.312715104958066,0.318599402266838,0.322052156187696,0.311291442220691,0.340426395658012,0.314104311035729,0.868686868686869,0.754616875828997,0.655525770922159,0.569446629285916,0.494670809278675,0.429714036343091,0.373286940661675,0.324269463605092,0.281688624949877,0.244699209552419,0.212566990116243,0.184654153030271,0.0,0.0847814639283834,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3662
81,0.0894924717374716,0.105625911480656,0.0906359319737041,0.071864256602721,0.0718962687263227,0.109083849281445,0.0857383034478375,0.0720229916873482,0.0517775662125994,0.0726186370168706,0.0320641101551012,0.0799918900433526,0.0618356999512367,0.0883314605519524,0.0943242406193274,0.0845986273924475,0.0376292265895701,0.124247475272937,0.120572587578122,0.0754670251289607,0.0871201259225396,0.114455542353694,0.0852791764647965,0.0927736538266694,0.0503424685238042,0.0673324325380716,0.0810867765458501,0.129501982641627,0.112414384002953,0.101245425406148,0.0853149734671337,0.0877829677724207,0.103865948879334,0.115211146874446,0.0844231540309637,0.0966181468724168,0.032331189191233,0.0574830218728718,0.0272845825634765,0.0632681038399593,0.0302145383859729,0.0554458457751388,0.0352458736236637,0.0639664401841965,0.00305603275165921,0.00921476107364903,0.0307998983078473,0.0380582143376549,0.0541749218477016,0.0232678622555437,0.0509260598222111,0.0543865426100568,0.040245769468577,0.0589319333653451,0.0509370580227204,0.0540908497958239,0.0269153254525848,0.0430079607463096,0.0704990058251151,0.0633760912952288,0.0463044324513714,0.0550855950942929,0.0537203607092865,0.0535648565765561,0.0,0.0620691740714063,0.0497423889188719,0.0409874598841921,0.0329758663542067,0.0577404076769744,0.0258575311706955,0.0536691638944183,0.939393939393939,0.882460973370064,0.828978490135515,0.778737369521242,0.731541165307833,0.687205337107358,0.645556528797821,0.606431890688863,0.569678442768326,0.535152476539942,0.502718993113279,0.472251175348838,0.0,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1118
95,0.0149173240936676,0.00967670875180213,0.0102418265099283,0.00888321049277551,0.00845213635086854,0.0121930941417066,0.00854905025882238,0.0151711405548317,0.0259597112251137,0.0119497938994703,0.0133749903495015,0.017754634929654,0.00875963287058913,0.00998123414845914,0.00984520743509986,0.00687842545128056,0.0094733920760106,0.0177586177413645,0.0203286960315809,0.0299684947441505,0.0126108304147701,0.0265596319110577,0.0162891496387042,0.0159240739418266,0.0124657537650751,0.0132906364041536,0.010123213276569,0.0185155495879383,0.01419652164997,0.0132151686123138,0.0150728765260841,0.039003838709224,0.0188608019219479,0.0233116605041763,0.0225024174895309,0.0215937397236041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151515151515152,0.0229568411386593,0.00347830926343323,0.000527016555065641,7.98509931917638e-05,1.20986353320854e-05,1.83312656546749e-06,2.77746449313256e-07,4.20827953504933e-08,6.37618111371111e-09,9.66088047531986e-10,1.46376976898786e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,3155
96,0.00940938884213302,0.0107243290050276,0.0085574262014599,0.00916461341392731,0.00717748777261019,0.0145097811646129,0.0103632905736637,0.00797593917846478,0.005161388528668,0.012173315214201,0.00835346915175537,0.014062867216056,0.00724730057446325,0.00494964324727651,0.0092709729367012,0.0075392355366347,0.0088304012253129,0.0166903362005127,0.0135247487943325,0.00544543441864773,0.00230212366414297,0.0111891373783709,0.00903010788814634,0.00807881318872226,0.00893346478791003,0.0152435072320843,0.0075292456448113,0.0152292403051396,0.0143155485088654,0.0144908069973086,0.015615636583278,0.00547861402294597,0.0116436012653456,0.0132226326187131,0.00905498407239889,0.00992262933180223,0.0,0.0,0.0,0.00870898033485572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343875598603163,0.0120686041717981,0.0,0.0,0.00746470537406189,0.00248759006838995,0.0,0.0,0.0,0.0,0.0,0.00491133628549598,0.0,0.00323140514542348,0.0,0.0132520202885061,0.0,0.0,0.0,0.0,0.0,0.0,0.00759961608268241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,1944
106,0.0269200338441449,0.0294344685448915,0.0198826862853263,0.0175306493668297,0.0166842439305921,0.0217037075374368,0.0153015612269209,0.0164487095756003,0.0345911236028467,0.0365199438174998,0.0296571775966401,0.0454108964930184,0.0339595097049679,0.0230928694030409,0.0237433428046882,0.0165953296594231,0.0134384993943768,0.0307036836818677,0.0275899341899473,0.0379195744521784,0.0247224059807364,0.0643958148967192,0.0539359614313386,0.0355637656413311,0.0258023504074146,0.0146881880254643,0.0187810041384731,0.0297771717779997,0.0191414990384564,0.0216075301552796,0.0231464199549828,0.0395739490985524,0.0518586275469329,0.069349265207048,0.0682180023190589,0.0608325697003874,0.143051477799208,0.122318430104673,0.120052703886204,0.14395722268628,0.123877693178578,0.154225794693028,0.152102130364528,0.149688154782844,0.106138656113344,0.10701753245263,0.144486005962741,0.143711319228047,0.157276183685725,0.136159374189024,0.140993650978321,0.14862594579807,0.13125498716028,0.133359958416511,0.150134870303469,0.138107593216597,0.131553253683988,0.151566937370309,0.139918532188301,0.121714209103038,0.146278126649799,0.140257384291269,0.150148295795933,0.133001438320356,0.0790579671575302,0.142082822121253,0.122133007970062,0.124812628453379,0.133978843828846,0.152167167702056,0.111846930893757,0.129023635039391,0.636363636363637,0.404958677685951,0.257700976709241,0.163991530633154,0.104358246766552,0.0664097933968969,0.0422607776162071,0.0268932221194046,0.0171138686214393,0.0108906436681886,0.00693040960702912,0.00441026065901853,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,1,4870
109,0.0470698934788823,0.0652557524803182,0.0773130957223819,0.0600605385089978,0.0578144340994354,0.0777697669908682,0.0596398093488321,0.0572777074671124,0.0517011797765391,0.0578232449803244,0.0647323107136143,0.0733125582650025,0.0509520067180435,0.0707946478975767,0.0749750408599139,0.0563490300761541,0.0373363040127632,0.113099652939219,0.100645748496626,0.0797092481210891,0.0565083554318084,0.0938838575852758,0.0719612205947717,0.0521778812113304,0.0451076327366917,0.0602336033247242,0.0703319117525829,0.125534364539721,0.0769122561145933,0.0887911611393807,0.0707396191139807,0.0818593951123644,0.0880361462775879,0.116514379728802,0.105617783331749,0.103393511164271,0.0,0.0,0.0,0.00683502044615329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030823179971136,0.0,0.0,0.96969696969697,0.940312213039486,0.911817903553441,0.884187057991215,0.85739351077936,0.831411889240592,0.806217589566635,0.781786753519161,0.758096245836762,0.735123632326557,0.712847158619692,0.69124572957061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3663
123,0.0112683161332635,0.00483375898459114,0.00591655946563721,0.00921785099945784,0.0110697187285183,0.0147425593103066,0.0161069067588662,0.0226058870745917,0.125957527465575,0.034671592573809,0.0260420583110955,0.021894537947663,0.00364489088589951,0.00527743384847816,0.00934587255488878,0.0112788162350173,0.0081874103746152,0.0170045366529799,0.0337148725205402,0.053821731123016,0.0502491691457438,0.0333634435100007,0.0251561325200737,0.0309139381518718,0.00868884592949804,0.00401680764788954,0.00951683201595949,0.018034625893061,0.0162957038346362,0.0193136178590185,0.0203308574498449,0.0887424253133413,0.0394143877177844,0.0347332045881516,0.0344146262534452,0.0304089977309845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868686868686869,0.754616875828997,0.655525770922159,0.569446629285916,0.494670809278675,0.429714036343091,0.373286940661675,0.324269463605092,0.281688624949877,0.244699209552419,0.212566990116243,0.184654153030271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,1784
124,0.0128862730348696,0.0138763815012101,0.0173179973557426,0.0105488115571176,0.00724577220280082,0.0121044162896347,0.00603566477344013,0.00638784862740694,0.0128434555470018,0.00555364496661308,0.0133655524221939,0.0131559297115758,0.00678000684875235,0.0145129430887235,0.0139730358652228,0.00679582458776153,0.00845175132007108,0.0162001823186688,0.0161160695462102,0.00424222914876875,0.00747034576722286,0.0180803626594003,0.0170232111972807,0.0209560809158345,0.00866927646121412,0.0173352085655367,0.0102326999359358,0.0229373725198837,0.0114048283107268,0.0117604932352133,0.0088424523931105,0.00703598619418107,0.00888710909031728,0.0172201705621091,0.0199721390192544,0.0199181130986611,0.32343619263104,0.324194542740547,0.337831495393627,0.307969690425442,0.327863626654001,0.316842080821273,0.330169820972386,0.317651648404144,0.35602382032921,0.358621029599485,0.330601692505072,0.32583098478625,0.321958157992786,0.338652553239055,0.316932263051831,0.322782866604364,0.318932488120415,0.322570735072715,0.322448952337738,0.32079786851259,0.333702523371445,0.333062676517465,0.30943901182689,0.331790046632665,0.325316559434585,0.330434509718202,0.330526655230826,0.336522895319134,0.374732179420813,0.330655301185646,0.322209715790832,0.316641516023275,0.32301340909372,0.317092072115625,0.328909530275405,0.333704038929623,0.161616161616162,0.0261197836955413,0.00422137918311778,0.000682243100301864,0.000110261511159897,1.78200422076602e-05,2.88000682144003e-06,4.65455647909499e-07,7.52251552176968e-08,1.21576008432641e-08,1.96486478274976e-09,3.17553904282789e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3707
128,0.0171778715043335,0.0158337782809175,0.00912453633124377,0.00695902135390467,0.00695745900822541,0.00732694072911732,0.0047435724003911,0.00460457438997101,0.0094389025720911,0.00762551569226293,0.00879710001509476,0.0101683706705109,0.00797797777989768,0.0143572421237138,0.0100199743758843,0.00880078077810657,0.0060583984774607,0.00603265160149274,0.0101989908797079,0.00929072964585853,0.0117140192385994,0.00996532552867225,0.00854073481165437,0.0170175276733727,0.014530333398275,0.0139662733305843,0.007057615090506,0.0169792656508149,0.0105608271821136,0.00879519255411551,0.00773431947090695,0.00382390574720391,0.00824659674463929,0.0124465529371984,0.0120259278256124,0.0160131729294356,0.124481127025975,0.132652777136532,0.140738477890018,0.144390159168878,0.120746073183629,0.132561382535391,0.122385260156259,0.144572543360181,0.117557200923571,0.105852778415216,0.127205116638024,0.147119287600266,0.126440398279083,0.141302315960016,0.13508313079017,0.14278169392872,0.146711030419592,0.13968149385386,0.139907676194081,0.133246737045778,0.124841562962002,0.14126204604112,0.148582783280622,0.144330121142597,0.147231129018004,0.140371520837977,0.13509746445183,0.13263748337629,0.0765259786264958,0.145049851887287,0.14362688532261,0.107110854271794,0.14003384844571,0.138155646857585,0.123910646088838,0.136917350980553,0.696969696969697,0.485766758494031,0.338564710465537,0.235969343657799,0.164463481943314,0.114626063172613,0.0798908925142454,0.0556815311462922,0.03880833988984,0.0270482368929188,0.0188518014708222,0.0131391343584518,0.0,0.0847814639283834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,2000
129,0.00421127540392374,0.0019757762146009,0.00250543853459863,0.00268473716545025,0.00265551866569407,0.00222801083964775,0.00189388902162616,0.00353993303555992,0.00302263151146312,0.00214924355421336,0.00298270794794094,0.0032863147580969,0.00208158091912336,0.00238467899593207,0.00200565915432676,0.00279342196133142,0.00269341528873425,0.00496436933395779,0.00514106745764243,0.00347316975184675,0.00184909545129321,0.00340919006077847,0.000466070090504661,0.0036837691501515,0.00304305292719037,0.00383170147769826,0.00163386311294804,0.00486266992337236,0.00603784972947805,0.00530397158089688,0.0021371144243365,0.00175204406527042,0.00438064724080608,0.00393896772916605,0.00284300906017847,0.00425463722118418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,2545
141,0.0413783628280502,0.0374570403103835,0.0333240268388964,0.0364683165510258,0.0292714028170017,0.0476417436605187,0.0405062182249408,0.0435349642416214,0.105541119770017,0.0438273705337648,0.0315260881947037,0.0489852944287234,0.0301531864847136,0.0363438195259199,0.0396221722565345,0.0315461448431405,0.0325638887683224,0.0534141031785498,0.0596419293977627,0.0662135040230792,0.0812215168668279,0.0776246353149129,0.0519551621322526,0.0555007063607751,0.0219569479903781,0.0229346765701319,0.0397011886231422,0.0608234452199694,0.0435634147997743,0.0469412646980414,0.0483508020180342,0.103217640426733,0.0578291194826877,0.0759678959142958,0.0668960056407856,0.0638486993080112,0.319860859712256,0.334680752680516,0.335899012029986,0.328868802588011,0.336962334091207,0.335406378085381,0.335247394388267,0.32299231535654,0.345258601238599,0.353691223544281,0.337315715909066,0.312110832189521,0.31317001454393,0.347668298756228,0.330780368308754,0.322362134477714,0.314166992583208,0.317542478321874,0.322338724528944,0.318161694682766,0.320076745580527,0.323739284596197,0.318169599428955,0.323591359624578,0.33088729192166,0.323736905128064,0.31524082765737,0.317992068488358,0.363306681573058,0.325278910473331,0.325700777723076,0.330801873690601,0.327156631954977,0.3198002473089,0.332425089967383,0.329332905292703,0.94949494949495,0.901540659116417,0.856008302595386,0.812775560040064,0.771726289330969,0.732750214112234,0.695742627540909,0.660604110998439,0.627240267008619,0.595561465644547,0.565482603743308,0.536922876281524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,3759
142,0.00784880752720591,0.00464077673059381,0.00488391212990477,0.00339204760649914,0.00405914996621253,0.00369118188551648,0.00415947617963067,0.00397466135590024,0.00824949197785887,0.00573418127007925,0.00536132302845126,0.00574038102767754,0.0044435382497988,0.00487588992896157,0.00401964058922334,0.00322144641236197,0.00478670606332054,0.00643482803580678,0.00803724855863744,0.00850926604306898,0.00614824225622547,0.00955738740135397,0.00655993615327495,0.0061360763842351,0.00594911956036592,0.00426670133779299,0.00389937441466789,0.00871005632112089,0.00611359346482163,0.00646771169935086,0.00516752050390065,0.00782857740946223,0.00776621310467621,0.0104404615785038,0.00959515575207852,0.00810129553632793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626262626262626,0.392204877053362,0.245623256336449,0.153824665584443,0.0963346390528834,0.0603307840533209,0.0377829152657161,0.0236620277421657,0.0148186436365078,0.00928036268144932,0.00581194430555412,0.00363980350448844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,1,853
143,0.220122323863117,0.178260966260264,0.158231991866859,0.140655897535341,0.156516261941024,0.208668183244089,0.161785919591126,0.15729191157293,0.154099629004689,0.182883422040627,0.183379902858512,0.199985069791193,0.164504369848008,0.178277291168042,0.181508002498034,0.155770808941456,0.123225535401009,0.240564533786986,0.234258092051536,0.202572628226196,0.16002995839482,0.297735933936326,0.238196770862606,0.194846972788101,0.22218200089852,0.211234107814263,0.17357690111573,0.253473325517146,0.191003814269756,0.19717569555668,0.229157471472564,0.25258635357747,0.237858865165482,0.285684977089361,0.266489442315722,0.279917231189793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351000998917056,0.0,0.0,0.98989898989899,0.979900010203041,0.970002030302,0.960204029995919,0.9505049993899,0.940903938790002,0.931399858600204,0.921991779220404,0.91267873094545,0.903459753865193,0.894333897765545,0.88530022203054,0.181674565560821,0.0,0.0837282780410742,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,1,1454
152,0.00369490650694778,0.000202172440438192,0.00208222253014267,0.00152870314761232,0.00149467774149443,0.00225017999739499,0.00239833629054663,0.00472878219039343,0.0220532063100057,0.00374828033690329,0.00371894583762314,0.00421459202346309,0.00296519112910837,0.00124560547012045,0.00175599215294462,0.000893594640876245,0.00105021761297989,0.00282780535313776,0.00458677419320546,0.0124289869189908,0.00814526552645145,0.0045018794775454,0.00480052189419,0.00461798142623894,0.00243639933826562,0.00126797844322314,0.000892729381563285,0.00187025744499164,0.00218574514285101,0.00380453633258683,0.00396892686310451,0.0228600033115185,0.00442639812115332,0.00505183588340945,0.00426451338641685,0.00511430686276803,0.110635355485274,0.084752880815934,0.0918377895284392,0.107664456043307,0.11488144982713,0.116568250018413,0.0903213465815907,0.124689130650067,0.0586046093695193,0.0474992599050728,0.0931970228291736,0.107573990451964,0.106480353264101,0.0720940660734681,0.0998194950511638,0.123276200297641,0.0846954979958774,0.103689715795488,0.129078441020786,0.0810960078454652,0.107340129087042,0.0994908506928661,0.0904594274684245,0.104259879303535,0.0875022633362204,0.0938456497257846,0.101935445221634,0.0835361851350131,0.0191606056479627,0.0892180831661095,0.0876279634211473,0.0869508609282287,0.0676793765384219,0.0731554232413611,0.0906294057269248,0.0893555802147952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,814
